TXN_ID,TXN_DATE,CARD_NO,MERCH_ID,TYPE,AMT,CCY,STATUS,FLAG_INTL
TXN0009294,09-06-2024,CARD00710,MERC00140,PURCHASE,55.05,CAD,A,0
TXN0005161,11-04-2024,CARD00283,MERC00141,PURCHASE,16.93,BRL,A,0
TXN0009722 ,21-01-2024,CARD00704,MERC00287,PURCHASE,77.68,AUD,A,0
TXN0006501,23-02-2024,CARD00606,MERC00206,PURCHASE,93.51,USD,A,0
TXN0014608,24-01-2024,CARD00264,MERC00140,PURCHASE,136.9,CAD,D,0
TXN0014855,05-02-2024,CARD00598,MERC00187,PURCHASE,$396.97,USD,A,1
TXN0012949,28-01-2024,CARD00636,MERC00400,ATM WITHDRAWAL,100.0,BRL,A,0
TXN0005635,45433,CARD00083,MERC00015,PURCHASE,63.09,BRL,A,1
TXN0002548,06-01-2024,CARD00437,MERC00388,ATM WITHDRAWAL,20.0,EUR,A,1
TXN0001730,45467, CARD00041 ,MERC00161,PURCHASE,128.75,INR,A,0
TXN0010525,45411,CARD00072,MERC00232,PURCHASE,165.42,USD,A,0
TXN0002252,18-05-2024,CARD00722,MERC00070,PURCHASE,17.84,AUD,A,0
TXN0000007,03-01-2024,CARD00017,MERC00161,PURCHASE,373.14,INR,A,0
TXN0009218,21-04-2024,CARD00800,MERC00388,ATM WITHDRAWAL,20.0,INR,A,0
TXN0001426,11-01-2024,CARD00380,MERC00086,PURCHASE,79.98,MXN,A,0
TXN0008071,15-05-2024,CARD00673,MERC00280,PURCHASE,7.09,BRL,A,0
TXN0008477,06-05-2024,CARD00329,MERC00202,PURCHASE,41.55,MXN,A,1
TXN0003917,25-05-2024,CARD00071,MERC00358,PURCHASE,93.38,MXN,A,0
TXN0004383,04-05-2024,CARD00748,MERC00281,PURCHASE,26.58,USD,A,0
TXN0010767,28-04-2024,CARD00789,MERC00011,PURCHASE,63.25,INR,A,0
TXN0014227,12-06-2024,  CARD00633,MERC00084,PURCHASE,271.41,CAD,A,1
TXN0001717,12-03-2024,CARD00363,MERC00331,BALANCE TRANSFER,923.7,USD,A,0
TXN0000282,20-05-2024,CARD00153,MERC00303,PURCHASE,49.01,USD,A,0
TXN0002024,45429,CARD00339,MERC00316,PURCHASE,95.11,AUD,A,0
TXN0012575,01-05-2024,CARD00759,MERC00145,PURCHASE,78.24,INR,A,0
TXN0003795,03-01-2024,CARD00550,MERC00025,PURCHASE,112.2,USD,D,0
 TXN0004022 ,19-05-2024,CARD00340,MERC00346,PURCHASE,82.36,MXN,A,0
TXN0005357,07-06-2024,CARD00031,MERC00181,PURCHASE,49.68,USD,A,1
TXN0015889,12-03-2024,CARD00791,MERC00082,PURCHASE,188.99,GBP,A,0
TXN0012995,24-02-2024,CARD00721,MERC00075,BALANCE TRANSFER,2087.61,USD,A,0
TXN0000836,20-03-2024,CARD00083,MERC00053,PURCHASE,71.34,BRL,A,0
TXN0004891,10-01-2024,CARD00418,MERC00164,PURCHASE,108.36,AUD,A,0
TXN0007057,45311,CARD00302,MERC00269,PURCHASE,8.32,EUR,A,0
TXN0011295,12-06-2024,CARD00602,MERC00175,PURCHASE,33.23,USD,A,0
TXN0009940,19-04-2024,CARD00162  ,MERC00076,PURCHASE,51.12,INR,A,0
TXN0011380,45336,CARD00738,MERC00198,PURCHASE,110.38,EUR,A,1
TXN0014348,02-03-2024,CARD00481  ,MERC00136,BALANCE TRANSFER,961.4,BRL,A,0
TXN0001252,13-03-2024,CARD00316,MERC00361,PURCHASE,118.18,INR,A,0
TXN0009035,25-05-2024,CARD00196,MERC00051,PURCHASE,16.46,USD,A,0
TXN0007362,14-05-2024,CARD00460,MERC00094,PURCHASE,19.41,USD,D,0
TXN0002822,18-02-2024, CARD00792 ,MERC00215,PURCHASE,144.48,EUR,A,0
TXN0008155,30-04-2024,CARD00612,MERC00308,PURCHASE,42.59,USD,A,0
TXN0010472,13-01-2024,CARD00169,MERC00056,PURCHASE,34.06,MXN,A,0
TXN0000956,26-06-2024,CARD00403,MERC00146,BALANCE TRANSFER,414.28,EUR,A,0
TXN0015437,45456,CARD00072,MERC00125,PURCHASE,225.01,USD,A,0
TXN0007793,18-04-2024,CARD00386,MERC00120,PURCHASE,12.22,JPY,A,0
TXN0014074,04-01-2024,CARD00025,MERC00167,PURCHASE,45.04,JPY,A,0
TXN0008761,10-06-2024,CARD00441,MERC00242,PURCHASE,$89.50,INR,A,0
TXN0001219,10-03-2024,CARD00246,MERC00255,BALANCE TRANSFER,501.77,CAD,A,0
TXN0002273  ,03-05-2024,CARD00355,MERC00173,PURCHASE,241.39,USD,A,0
TXN0002454,20-04-2024,CARD00798,MERC00288,PURCHASE,20.14,USD,A,0
TXN0002736,45293,CARD00156,MERC00035,BALANCE TRANSFER,560.73,EUR,A,1
TXN0006825,12-03-2024,CARD00167,MERC00050,PURCHASE,63.78,MXN,A,0
TXN0001278,19-04-2024, CARD00549 ,MERC00120,PURCHASE,18.43,JPY,A,0
TXN0002298,11-05-2024,CARD00154,MERC00331,PURCHASE,66.61,USD,A,0
TXN0014825,45445,  CARD00418,MERC00070,PURCHASE,217.42,AUD,A,0
TXN0007642,20-06-2024,CARD00402,MERC00352,PURCHASE,45.03,INR,A,0
TXN0008964,29-01-2024,CARD00290,MERC00343,BALANCE TRANSFER,1150.76,EUR,A,0
TXN0012591,27-02-2024,CARD00285,MERC00269,PURCHASE,50.17,EUR,A,0
TXN0010452,45303,CARD00321,MERC00090,PURCHASE,324.21,INR,A,0
TXN0015334,14-04-2024,CARD00639,MERC00191,PURCHASE,63.25,GBP,A,0
TXN0014528,45409,CARD00123,MERC00393,ATM WITHDRAWAL,60.0,USD,A,0
TXN0012541,45316,CARD00037,MERC00075,PURCHASE,18.73,USD,A,0
TXN0015357,20-01-2024,CARD00034,MERC00281,PURCHASE,23.89,USD,A,0
TXN0004866,45311,CARD00610,MERC00367,PURCHASE,223.98,USD,A,1
TXN0002594,02-05-2024,CARD00040,MERC00247,PURCHASE,128.57,USD,A,0
TXN0007124,16-06-2024,CARD00299,MERC00081,PURCHASE,$48.33,CAD,A,0
TXN0007803,03-02-2024,CARD00266,MERC00218,PURCHASE,205.55,USD,A,0
TXN0010349,45434,CARD00411,MERC00212,PURCHASE,32.87,INR,A,0
TXN0012187,27-05-2024,CARD00689,MERC00082,PURCHASE,48.17,GBP,A,0
TXN0006844,29-06-2024,CARD00044,MERC00356,PURCHASE,60.41,AUD,A,0
TXN0006702,03-05-2024,CARD00630,MERC00111,BALANCE TRANSFER,333.08,EUR,A,0
TXN0010258,20-02-2024,CARD00657,MERC00330,PURCHASE,$22.30,INR,A,0
TXN0012930,14-02-2024,CARD00461,MERC00105,PURCHASE,161.36,EUR,A,0
TXN0015195,15-01-2024,CARD00081,MERC00378,ATM WITHDRAWAL,300.0,CAD,A,1
TXN0014109,08-03-2024,CARD00799,MERC00305,PURCHASE,17.98,AED,A,0
TXN0013062,11-04-2024,CARD00211,MERC00325,PURCHASE,16.97,CAD,A,0
TXN0010329,13-04-2024,CARD00726,MERC00069,PURCHASE,601.39,EUR,A,0
TXN0010523,09-02-2024,CARD00314,MERC00026,PURCHASE,52.97,GBP,A,0
TXN0015920,09-01-2024,CARD00427,MERC00392,ATM WITHDRAWAL,40.0,USD,A,0
TXN0012796,01-05-2024,CARD00480,MERC00080,PURCHASE,58.3,SGD,A,0
TXN0003151,09-01-2024,CARD00399,MERC00398,ATM WITHDRAWAL,200.0,USD,A,0
TXN0007820,30-06-2024,CARD00428,MERC00149,PURCHASE,442.77,INR,A,0
TXN0014856,04-01-2024,CARD00447,MERC00366,PURCHASE,25.48,EUR,A,0
TXN0008623,45311,CARD00561,MERC00129,PURCHASE,17.1,INR,A,0
TXN0008758,17-05-2024,CARD00629,MERC00057,PURCHASE,41.07,USD,A,1
TXN0013184,45445,CARD00301,MERC00373,ATM WITHDRAWAL,100.0,GBP,A,0
TXN0006128,31-03-2024,CARD00133,MERC00364,PURCHASE,39.17,JPY,A,0
TXN0014351,07-04-2024,CARD00678,MERC00176,PURCHASE,92.06,CAD,A,0
TXN0003337,30-04-2024,CARD00626,MERC00041,BALANCE TRANSFER,282.35,SGD,A,0
TXN0003887,28-05-2024,CARD00475,MERC00324,PURCHASE,197.7,USD,A,1
TXN0002892,19-01-2024,CARD00292,MERC8819,PURCHASE,62.16,GBP,A,0
TXN0010657,45305,CARD00152,MERC00326,PURCHASE,24.02,USD,D,0
TXN0012508,04-05-2024,CARD00363,MERC00258,PURCHASE,13.36,USD,A,0
TXN0014954,21-03-2024,  CARD00090,MERC00022,PURCHASE,23.63,GBP,D,0
TXN0014008,45416,CARD00748,MERC00125,BALANCE TRANSFER,1074.45,USD,D,0
TXN0010598,09-05-2024,CARD00322,MERC00097,PURCHASE,69.65,EUR,A,0
TXN0005691,19-01-2024,CARD00546,MERC00103,PURCHASE,77.71,EUR,A,0
TXN0002790,17-04-2024,CARD00299,MERC00165,PURCHASE,13.17,CAD,A,0
TXN0013516,45346,CARD00380,MERC00235,PURCHASE,42.05,MXN,A,0
TXN0010868,45472,CARD00567,MERC00148,PURCHASE,12.18,USD,A,0
TXN0000608,18-01-2024,CARD00776,MERC00180,PURCHASE,123.07,USD,A,0
TXN0011465,45391,CARD00449,MERC00126,PURCHASE,79.0,INR,A,0
TXN0001412,27-06-2024,CARD00198,MERC00180,PURCHASE,39.86,USD,A,0
TXN0001287,07-05-2024,CARD00194,MERC00232,PURCHASE,$15.76,USD,A,0
TXN0003121,06-02-2024,CARD00447,MERC00347,PURCHASE,22.16,EUR,A,0
TXN0009380,17-03-2024,CARD00631,MERC00383,ATM WITHDRAWAL,100.0,AUD,A,0
TXN0009330,45462,CARD00790,MERC00025,CASH ADVANCE,348.71,INR,A,1
TXN0011398,14-02-2024,CARD00096,MERC00395,ATM WITHDRAWAL,20.0,INR,A,0
TXN0013467,09-04-2024,  CARD00101,MERC00032,PURCHASE,1108.3,INR,A,0
TXN0003701,02-04-2024,CARD00467,MERC00061,PURCHASE,54.52,BRL,A,0
TXN0008428,14-05-2024,CARD00499,MERC00235,PURCHASE,44.21,MXN,A,0
TXN0011416,04-02-2024,CARD00145,MERC00295,BALANCE TRANSFER,836.89,JPY,A,0
TXN0003412,25-06-2024,CARD00553,MERC00259,PURCHASE,22.29,EUR,A,0
TXN0010876,11-02-2024,CARD00685,MERC00313,PURCHASE,65.46,BRL,A,0
TXN0005890,45314,CARD00773,MERC00360,PURCHASE,103.58,CAD,A,0
TXN0010463,24-05-2024,CARD00024,MERC00113,PURCHASE,340.7,AUD,A,0
TXN0000224,28-01-2024,CARD00405,MERC00139,PURCHASE,20.38,INR,A,0
TXN0008111,06-02-2024,CARD00437,MERC00311,PURCHASE,37.04,EUR,A,1
TXN0012028,03-04-2024,CARD00484,MERC00065,PURCHASE,233.97,INR,A,0
TXN0007246,06-03-2024,CARD00748,MERC00294,PURCHASE,66.91,USD,A,1
TXN0014934,20-03-2024,CARD00264,MERC00325,PURCHASE,81.86,CAD,A,0
TXN0006583,18-03-2024,CARD00498,MERC00143,PURCHASE,$28.12,USD,A,0
TXN0000759,19-02-2024,CARD00184,MERC00146,CASH ADVANCE,$303.27,EUR,A,0
TXN0015825,03-04-2024,CARD00611,MERC00261,PURCHASE,38.73,INR,A,0
TXN0004447,06-03-2024,CARD00176,MERC00156,PURCHASE,57.29,EUR,A,0
TXN0006985,23-05-2024,CARD00536,MERC00221,BALANCE TRANSFER,904.08,INR,A,1
TXN0004554,04-05-2024,CARD00257,MERC00028  ,PURCHASE,6.88,SGD,D,0
TXN0004556,07-04-2024,CARD00380,MERC00227,  PURCHASE,12.81,MXN,A,0
TXN0012660,45352,CARD00085,MERC00294,PURCHASE,74.99,INR,A,0
TXN0012925,02-04-2024,CARD00667,MERC00263,PURCHASE,60.52,BRL,A,0
TXN0009415,03-05-2024,CARD00187,MERC00042,PURCHASE,29.42,USD,A,0
TXN0013083,21-03-2024,CARD00194,MERC00075,PURCHASE,47.61,USD,A,0
TXN0002556,10-02-2024,CARD00278,MERC00208,PURCHASE,66.08,USD,A,1
TXN0003666,17-06-2024,CARD00608,MERC00314,PURCHASE,179.78,USD,A,1
TXN0014556,27-04-2024,CARD00209,MERC00082,PURCHASE,32.96,GBP,A,0
TXN0005388,02-03-2024,CARD00694,MERC00373,ATM WITHDRAWAL,60.0,GBP,A,0
TXN0015812,19-04-2024,CARD00571,MERC00298,PURCHASE,23.52,USD,D,0
TXN0001788,03-04-2024,CARD00695,MERC00368,PURCHASE,100.15,JPY,A,0
TXN0010615,45401,CARD00445,MERC00158,PURCHASE,741.67,EUR,A,0
TXN0012364,29-02-2024,CARD00296,MERC00379,ATM WITHDRAWAL,40.0,BRL,A,0
TXN0008890,45400,CARD00479,MERC00305,PURCHASE,143.75,AED,A,0
TXN0005994,24-04-2024,CARD00724,MERC00274,PURCHASE,54.87,INR,A,0
TXN0005343,45384,CARD00728,MERC00267,PURCHASE,14.99,MXN,A,0
TXN0004029,07-05-2024,CARD00690,MERC00240,PURCHASE,69.97,AUD,D,0
TXN0003124,26-03-2024,CARD00184,MERC00156,PURCHASE,133.41,EUR,A,0
TXN0010890,07-01-2024,CARD00048,MERC00163,PURCHASE,10.67,CAD,A,0
TXN0003053,31-01-2024,CARD00796,MERC00315,PURCHASE,78.91,CAD,A,0
TXN0000534,14-06-2024,CARD00013,MERC00239,PURCHASE,42.79,USD,A,0
TXN0008260,26-03-2024,CARD00800,MERC00011,PURCHASE,8.65,INR,A,0
TXN0001660,14-01-2024,CARD00124,MERC00323,PURCHASE,19.3,INR,A,0
TXN0009640,27-06-2024,CARD00707,MERC00148,PURCHASE,11.71,USD,A,0
TXN0012217,26-04-2024,CARD00251,MERC00125,PURCHASE,138.59,USD,A,0
TXN0001526,08-04-2024,CARD00639,MERC00380,ATM WITHDRAWAL,100.0,GBP,A,1
TXN0012843,30-06-2024,CARD00237,MERC00111,PURCHASE,46.6,EUR,A,0
TXN0005021,10-05-2024,CARD00562,MERC00258,PURCHASE,38.87,USD,A,0
TXN0008715,27-04-2024,CARD00271,MERC00187,PURCHASE,$127.11,AUD,A,0
TXN0014246,12-04-2024,CARD00377,MERC00374,ATM WITHDRAWAL,60.0,EUR,A,0
TXN0014971,12-05-2024,CARD00288,MERC00360,PURCHASE,12.92,CAD,A,0
TXN0004721,13-03-2024,CARD00619,MERC00320,PURCHASE,86.49,USD,A,0
TXN0005487,13-06-2024,CARD00590,MERC00097,PURCHASE,26.91,EUR,A,0
TXN0002999,24-01-2024,CARD00063,MERC00274,PURCHASE,269.71,INR,A,0
TXN0002928,09-04-2024,CARD00206,MERC00285,PURCHASE,$27.02,GBP,A,0
TXN0013427,15-02-2024,CARD00084,MERC00363,PURCHASE,24.25,AED,A,0
TXN0008347,15-01-2024,CARD00712,MERC00381,ATM WITHDRAWAL,60.0,USD,A,1
TXN0006531,08-04-2024,CARD00264,MERC00335,PURCHASE,126.7,CAD,A,0
TXN0006574,09-03-2024,CARD00665,MERC00324,PURCHASE,$112.61,EUR,A,0
TXN0006082,45309,CARD00545  ,MERC00343,BALANCE TRANSFER,1396.69,INR,A,1
TXN0004158,13-02-2024,CARD00187,MERC00098,PURCHASE,186.24,USD,A,0
TXN0005067,45337,CARD00563,MERC00070,PURCHASE,59.12,AUD,A,0
TXN0006093,02-04-2024,CARD00151,MERC00110,PURCHASE,47.25,EUR,A,0
TXN0006085,12-02-2024,CARD00472,MERC00351,PURCHASE,$75.13,JPY,A,0
TXN0009449,45402,CARD00621,MERC00244,PURCHASE,85.86,AUD,A,0
TXN0009735,17-03-2024,CARD00100,MERC00127,PURCHASE,15.44,GBP,A,0
TXN0010266,21-03-2024,CARD00526,MERC00128,CASH ADVANCE,512.14,MXN,A,1
TXN0009652,15-05-2024,CARD00535,MERC00284,PURCHASE,15.03,USD,A,0
TXN0006942,03-04-2024,CARD00746,MERC00283, PURCHASE ,33.71,SGD,A,0
TXN0007897,28-01-2024,CARD00460,MERC00308,BALANCE TRANSFER,1194.9,USD,A,0
TXN0008065,17-03-2024,CARD00413,MERC00289,PURCHASE,281.11,GBP,A,1
TXN0012783,25-05-2024,  CARD00167,MERC00056,PURCHASE,56.17,MXN,A,0
TXN0014701,45358,CARD00371,MERC00087,PURCHASE,16.4,USD,A,0
TXN0002039,17-06-2024,CARD00695,MERC00370,PURCHASE,133.51,JPY,A,0
TXN0003410,29-05-2024,CARD00644,MERC00128,PURCHASE,308.72,GBP,A,0
TXN0001495,14-06-2024,CARD00538,MERC00030,PURCHASE,49.65,USD,A,0
TXN0004765,18-05-2024,CARD00258,MERC00228,PURCHASE,405.42,EUR,A,1
TXN0000091,45455,CARD00185,MERC00105,PURCHASE,37.64,EUR,A,0
TXN0011135,27-04-2024,CARD00026,MERC00045,PURCHASE,49.07,USD,A,0
TXN0000273,21-03-2024,CARD00093,MERC00056,PURCHASE,127.51,MXN,A,0
TXN0003711,11-01-2024,CARD00138,MERC00018  ,PURCHASE,$15.20,USD,D,0
TXN0008369,19-05-2024,CARD00018,MERC00339,PURCHASE,35.39,EUR,A,0
TXN0006920,45390,CARD00635,MERC00030,PURCHASE,93.38,USD,A,0
TXN0006694,16-01-2024,CARD00580,MERC00308,PURCHASE,$42.89,USD,A,0
TXN0004585,18-02-2024,CARD00684,MERC00103,PURCHASE,55.17,EUR,D,0
TXN0003397,11-02-2024,CARD00472,MERC00168,PURCHASE,108.95,JPY,A,0
TXN0008627,06-02-2024,CARD00038,MERC00252,PURCHASE,19.91,USD,A,0
TXN0006115,31-05-2024,CARD00414,MERC00227,PURCHASE,24.85,USD,A,1
TXN0000866,02-01-2024,CARD00434,MERC00352,PURCHASE,158.67,INR,A,0
TXN0008987,23-04-2024,CARD00513,MERC00188,PURCHASE,6.6,USD,A,0
TXN0015563,28-05-2024,CARD00115,MERC00114,PURCHASE,8.9,MXN,A,0
TXN0001469,45362,CARD00313,MERC00047,PURCHASE,92.61,CAD,A,0
TXN0001010,04-01-2024,CARD00544,MERC00281,PURCHASE,140.07,USD,A,0
TXN0011467,18-06-2024,CARD00042  ,MERC00059,PURCHASE,30.31,USD,A,0
TXN0000544,30-05-2024,CARD00135,MERC00025,PURCHASE,19.8,INR,A,1
TXN0002687,01-06-2024,CARD00262,MERC00196,PURCHASE  ,9.66,EUR,A,0
TXN0007305,03-02-2024,CARD00690,MERC00164,PURCHASE,12.26,AUD,D,0
TXN0000991,18-01-2024,CARD00688,MERC00388,ATM WITHDRAWAL,100.0,INR,A,0
TXN0007735,16-05-2024,CARD00115,MERC00390,ATM WITHDRAWAL,20.0,MXN,A,0
TXN0014686,03-03-2024,CARD00223,MERC00371,ATM WITHDRAWAL,40.0,BRL,A,0
TXN0010792,02-01-2024,CARD00715,MERC00114,CASH ADVANCE,229.79,MXN,A,0
TXN0003510,01-05-2024,CARD00580,MERC00288,PURCHASE,20.38,USD,A,0
TXN0004798,14-05-2024,CARD00760,MERC00255,PURCHASE,22.23,INR,A,1
TXN0003487,09-01-2024,CARD00302,  MERC00324,PURCHASE,20.03,EUR,A,0
TXN0004107,10-05-2024,  CARD00568,MERC00209,PURCHASE,21.17,USD,A,0
TXN0001068,04-03-2024,CARD00419,MERC00400,ATM WITHDRAWAL,$500.00,BRL,A,0
TXN0015048,15-01-2024,CARD00036,MERC00385,ATM WITHDRAWAL,200.0,GBP,A,0
TXN0006543,02-02-2024,CARD00657,MERC00036,PURCHASE,48.3,INR,A,0
TXN0000677,45352,CARD00251,MERC00094,PURCHASE,19.31,USD,A,0
TXN0012915,45300,CARD00497,MERC00094,PURCHASE,62.67,USD,A,0
TXN0010336,03-06-2024,CARD00216,MERC00376,ATM WITHDRAWAL,150.0,AED,A,1
TXN0009518,25-04-2024,CARD00019,MERC00272,PURCHASE,57.47,GBP,A,0
TXN0011408,12-05-2024,CARD00614,MERC00012,PURCHASE,580.84,SGD,A,0
TXN0010420,45353,CARD00311,MERC00219,PURCHASE,65.87,USD,A,0
TXN0002466,01-05-2024,CARD00641,MERC00081,PURCHASE,249.49,CAD,A,0
TXN0006557,09-01-2024,CARD00674,MERC00049,PURCHASE,169.85,EUR,A,0
TXN0008296,07-05-2024,CARD00595,MERC00329,PURCHASE,44.82,INR,A,0
TXN0011456,30-01-2024,CARD00210,MERC00156,PURCHASE,59.9,EUR,A,0
TXN0008599,10-02-2024,CARD00300,MERC00115,PURCHASE,129.63,INR,A,0
TXN0004093,03-04-2024,CARD00082,MERC00033,PURCHASE,40.75,MXN,A,0
TXN0001244,19-02-2024,CARD00255,MERC00311,PURCHASE,490.28,AUD,A,0
TXN0004276  ,15-06-2024,CARD00013,MERC00125,PURCHASE,57.52,USD,A,0
TXN0014929,01-04-2024,CARD00373,MERC00313,BALANCE TRANSFER,841.31,BRL,A,0
TXN0004989,15-01-2024,CARD00046,MERC00104,PURCHASE,147.45,EUR,A,0
TXN0012479,07-03-2024,CARD00499,MERC00267,PURCHASE,48.07,MXN,A,0
TXN0005004,12-03-2024,CARD00196,MERC00218,PURCHASE,81.21,USD,A,0
TXN0009822,04-02-2024,CARD00253,MERC00182,PURCHASE,232.71,AUD,A,1
TXN0001227,06-04-2024,CARD00109,MERC00353,PURCHASE,30.65,AUD,D,0
TXN0015518,05-04-2024,CARD00590,MERC00343,PURCHASE,31.34,EUR,A,0
TXN0014381,11-03-2024,CARD00005,MERC00269,PURCHASE,75.21,EUR,A,0
TXN0011145,01-04-2024,CARD00706,MERC00274,PURCHASE,58.66,INR,A,0
TXN0012431,45292,CARD00616,MERC00038,PURCHASE,41.08,GBP,A,1
TXN0012329,45386,CARD00437,MERC00291,PURCHASE,36.24,EUR,D,0
TXN0007787,28-06-2024,CARD00215,MERC00393,ATM WITHDRAWAL,40.0,CAD,A,1
TXN0006919,12-06-2024,CARD00788,MERC00291,BALANCE TRANSFER,742.35,EUR,A,0
  TXN0012837,05-01-2024,CARD00660,MERC00261,PURCHASE,119.38,INR,A,0
TXN0005008,07-05-2024,CARD00602,MERC00018,CASH ADVANCE,139.74,USD,A,0
TXN0011686,31-03-2024,CARD00066,MERC00037,  CASH ADVANCE,181.5,CAD,A,0
TXN0008475,14-01-2024,CARD00363,MERC00274,PURCHASE,14.71,USD,A,1
TXN0008668,45332,CARD00379,MERC00319,PURCHASE,263.47,USD,A,0
TXN0011706,17-04-2024,CARD00032,MERC00138,PURCHASE,$105.33,SGD,A,0
TXN0000533,45339,CARD00655,MERC00110,PURCHASE,$164.33,EUR,A,0
TXN0007929,45426,CARD00701,MERC00222,PURCHASE,4.99,EUR,A,0
TXN0013087,28-03-2024,CARD00317,MERC00321,PURCHASE,149.47,AED,D,0
TXN0013601,08-06-2024,CARD00509,MERC00188,PURCHASE,22.69,USD,D,0
TXN0004436,16-01-2024,CARD00739,MERC00204,PURCHASE,55.7,AUD,A,0
TXN0013106,27-06-2024,CARD00371,MERC00239,PURCHASE,68.44,USD,A,0
TXN0005278,45426,CARD00470,MERC00045,PURCHASE,43.62,USD,A,0
TXN0003806,14-03-2024,CARD00175,MERC00290,PURCHASE,34.02,INR,A,0
TXN0010362,45343,CARD00093,MERC00027,PURCHASE,58.94,MXN,A,0
TXN0005916,03-05-2024,CARD00746,MERC00028,PURCHASE,$47.54,SGD,A,0
TXN0012218,25-04-2024,CARD00437,MERC00122,PURCHASE,$51.28,EUR,D,0
TXN0001653,45415,CARD00525,MERC00392,ATM WITHDRAWAL,100.0,EUR,A,1
TXN0008229,11-04-2024,CARD00114,MERC00056,PURCHASE,8.43,MXN,A,0
TXN0008148,28-01-2024,CARD00252,MERC00110,PURCHASE,13.87,EUR,A,0
TXN0011676,30-01-2024,CARD00478,MERC00380,ATM WITHDRAWAL,100.0,JPY,A,0
TXN0002434,14-04-2024,CARD00059,MERC00391,ATM WITHDRAWAL,60.0,USD,A,0
TXN0004621,29-06-2024,CARD00743,MERC00021,PURCHASE,46.76,BRL,A,0
TXN0004421,24-01-2024,CARD00715,MERC00078,PURCHASE,70.8,MXN,A,1
  TXN0006817,20-03-2024,CARD00474,MERC00152,BALANCE TRANSFER,1054.0,INR,A,0
TXN0006901,29-03-2024,CARD00115,MERC00056,PURCHASE,31.42,MXN,A,0
TXN0003751,10-03-2024,CARD00710,MERC00342,PURCHASE,21.65,CAD,A,0
TXN0014894,29-05-2024,CARD00393,MERC00166,PURCHASE,34.37,BRL,A,0
TXN0014117,30-01-2024,CARD00169,MERC00084,PURCHASE,31.28,MXN,A,0
TXN0014917,30-05-2024,CARD00339,MERC00316,PURCHASE,16.35,AUD,A,0
TXN0011237,08-06-2024,CARD00578,MERC00177,PURCHASE,19.75,SGD,A,0
TXN0008402,01-05-2024,CARD00574,MERC00146,PURCHASE,1038.4,EUR,A,0
TXN0012184,45471,CARD00739,MERC00179,PURCHASE,86.18,AUD,A,0
TXN0005876,25-06-2024,CARD00223,MERC00166,PURCHASE,47.09,BRL,A,0
TXN0013089,31-05-2024,CARD00319,MERC00074,PURCHASE,88.55,AUD,A,0
TXN0013578,27-06-2024,CARD00427,MERC00265,PURCHASE,34.46,USD,A,0
TXN0001279,16-03-2024,CARD00068,MERC00261,PURCHASE,412.75,USD,A,1
TXN0003198,45465,CARD00062,MERC00227,PURCHASE,113.84,JPY,A,1
TXN0012950,07-03-2024,CARD00678,MERC00383,ATM WITHDRAWAL,300.0,CAD,A,1
TXN0003894,09-03-2024,CARD00017,MERC00339,PURCHASE,270.92,INR,A,1
TXN0014217,18-06-2024,CARD00656,MERC00158, PURCHASE ,19.24,EUR,A,0
TXN0010908,28-02-2024,CARD00148,MERC00122,PURCHASE,41.37,EUR,A,0
TXN0002815  ,22-04-2024,CARD00479,MERC00221,PURCHASE,243.71,AED,A,0
TXN0014901,06-06-2024,CARD00032,MERC00080,PURCHASE,48.02,SGD,A,0
TXN0010299,14-03-2024,CARD00252,MERC00146,PURCHASE,53.95,EUR,A,0
TXN0010860,45416,CARD00498,MERC00094  ,PURCHASE,11.63,USD,A,0
TXN0001316,08-04-2024,CARD00099,MERC00094,PURCHASE,360.98,USD,A,0
TXN0012962,15-06-2024,CARD00245,MERC00175,PURCHASE,206.56,USD,A,0
TXN0013070,31-01-2024,CARD00632,MERC00210,PURCHASE,31.06,CAD,A,0
TXN0009791,02-04-2024,CARD00608,MERC00123,PURCHASE,497.01,USD,A,0
TXN0015017,03-02-2024,CARD00168,MERC00330,PURCHASE,72.08,INR,A,0
TXN0010795,22-05-2024,CARD00440,MERC00369,PURCHASE,19.31,INR,A,0
TXN0013058,27-04-2024,CARD00455,MERC00392,ATM WITHDRAWAL,200.0,AED,A,1
TXN0001040,11-01-2024,CARD00581,MERC00144,PURCHASE,34.03,USD,A,0
TXN0015815,16-05-2024,CARD00249,MERC00122,PURCHASE,206.81,EUR,A,0
TXN0009912,14-02-2024,CARD00673,MERC00289,PURCHASE,58.51,BRL,A,0
TXN0008302,13-03-2024,CARD00263,MERC00352,PURCHASE,$16.84,INR,A,0
TXN0005231,10-01-2024,CARD00564,MERC00200,PURCHASE,54.28,USD,A,0
TXN0014303,07-01-2024,CARD00704,MERC00187,PURCHASE,17.18,AUD,A,0
TXN0007193,45363,CARD00133,MERC00109,PURCHASE,15.86,JPY,A,0
TXN0014370,15-03-2024,CARD00265,MERC00353,PURCHASE,278.71,AUD,A,0
TXN0010881,04-06-2024,CARD00116,MERC00225  ,PURCHASE  ,850.72,USD,A,0
TXN0001042,27-05-2024,CARD00073,MERC00241,PURCHASE,120.13,BRL,A,0
TXN0000680,28-06-2024,CARD00233,MERC00195,PURCHASE,59.92,INR,A,0
TXN0012464,12-04-2024,CARD00153,MERC00015,PURCHASE,81.37,USD,A,0
TXN0008221,45341,CARD00654,MERC00174,CASH ADVANCE,156.65,USD,A,0
